date,open,high,low,close,volume,return_1d,return_2d,return_3d,ma_5,ma_10,ma_20,ma_5_10_cross,ma_10_20_cross,price_to_ma5,price_to_ma20,ema_5,ema_12,ema_26,macd,macd_signal,macd_hist,volatility_5,volatility_10,volatility_20,high_low,high_close,low_close,true_range,atr_14,atr_pct,rsi_14,rsi_7,rsi_momentum,rsi_extreme_high,rsi_extreme_low,rsi_distance_from_high,williams_r,williams_r_overbought,williams_r_oversold,stochastic_k,stochastic_d,bb_middle,bb_std,bb_upper,bb_lower,bb_width,bb_position,bb_distance_from_top,bb_distance_from_bottom,price_ma_distance,price_ma_distance_extreme,return_zscore,return_extreme_high,return_extreme_low,consecutive_ups,trend_exhaustion,macd_hist_extreme,rsi_price_divergence,bb_squeeze,roc_5,roc_10,typical_price,money_flow,mf_positive,mf_negative,mf_ratio,mfi_14,volume_ma_5,volume_ma_20,volume_ratio,obv,obv_ma,obv_trend,hh,ll,body,range,body_ratio,plus_dm,minus_dm,plus_di,minus_di,dx,adx,return_3d_forward,target_reversal,target,target_return,target_3d
2026-01-01,243.0,245.0,241.22,243.25,837633,0.0018121164696676129,0.025203354827833202,-0.007223900089788682,244.2,238.73599999999996,232.53050000000002,0.022462487153134748,0.025510791366906243,-0.0039054470709146503,0.04406783144912634,242.08167996050707,238.60110225849078,236.9579671698233,1.643135088667492,-0.5228749298711938,2.1660100185386857,0.032297660027064606,0.025876219239101297,0.02202248100501482,3.780000000000001,2.1899999999999977,1.5900000000000034,3.780000000000001,8.22642857142857,0.033818822493025986,64.5150501672241,62.85921275054336,-0.8570124959612713,0,0,35.4849498327759,-37.85159389231182,0,0,62.14840610768819,56.415751406375584,232.53050000000002,9.097101606092934,250.7247032121859,214.33629678781415,0.15648874631229767,0.7945855851719964,0.2054144148280036,0.7945855851719964,0.04609932890524031,1,-0.039229336553674526,0,0,2.0,0,False,1,False,0.0026793075020610235,0.08978092379373681,243.15666666666667,203676048.17,0.0,203676048.17,7.5609942316634555,88.31911372745203,4147335.6,1816754.4,0.4610601190529078,20026115.0,5570313.2,2.5951506281083954,0,0,0.25,3.780000000000001,0.06613581651279064,0.0,0.0,43.48301748524372,10.558176769579921,60.92533713277042,48.45336978951972,-0.0029599177800616605,0,1,0.010811921891058507,-0.0029599177800616605
2026-01-02,243.29,246.85,241.05,245.88,933297,0.010811921891058507,0.012643630822453789,0.03628777342268297,242.846,241.058,233.36150000000004,0.007271839921913173,0.03130185456320139,0.012339352529689247,0.05091304701480381,243.3477866403381,239.72093268026143,237.61885849057714,2.102074189684288,0.0021148940399025595,2.099959295644385,0.02471907816304884,0.025565080049752005,0.021875335548153896,5.799999999999983,3.5999999999999943,2.1999999999999886,5.799999999999983,8.49142857142857,0.03453484859048548,65.25867714472821,55.66445661573941,0.7436269775041069,0,0,34.74132285527179,-30.806321993035105,0,0,69.19367800696489,64.1039378515939,233.36150000000004,9.531360026112122,252.42422005222429,214.29877994777578,0.16337502160574258,0.8283503079755739,0.17164969202442615,0.8283503079755739,0.05364423865976161,1,0.32216879218300215,0,0,3.0,1,False,0,False,-0.02679596279437957,0.10428455941794668,244.59333333333333,228278224.22,228278224.22,0.0,7.725745486186416,88.53966114891749,2996630.4,1852168.45,0.5038942327030841,20959412.0,8409329.0,1.4924000475960402,1,1,2.5900000000000034,5.799999999999983,0.4465440251030174,1.8499999999999943,0.0,43.10178042990745,10.228681694529145,61.64026296718055,47.345732451020794,-0.012770457133561064,0,0,-0.0052871319342767675,-0.012770457133561064
2026-01-05,246.4,247.39,242.3,244.58,575835,-0.0052871319342767675,0.005467625899280737,0.007289650343890397,242.75799999999998,242.86099999999996,234.1175,-0.00042113010058050625,0.035749039169187806,0.007449505274347988,0.04277741434295529,243.75852442689208,240.46848149868276,238.13449860238626,2.3339828962965044,0.46848849449122293,1.8654944018052815,0.020576629161999795,0.025863361731411915,0.021960907851787413,5.089999999999975,1.509999999999991,3.579999999999984,5.089999999999975,8.55428571428571,0.03497540974031282,63.15445026178011,52.80135823429544,-2.1042268829480975,0,0,36.84554973821989,-34.28877578355207,0,0,65.71122421644793,65.684436110367,234.1175,9.80142840019811,253.72035680039622,214.5146431996038,0.16746169594666105,0.7668616137569433,0.23313838624305672,0.7668616137569433,0.04468909842280054,1,-0.3948754682632017,0,0,2.0,0,False,1,False,-0.0017957717737328016,0.07958508055616864,244.75666666666666,140939455.15,140939455.15,0.0,7.804124118496688,88.6416867079476,2872082.2,1866532.7,0.3085051764531902,20383577.0,11163583.8,0.8258990450644899,1,0,1.8199999999999932,5.089999999999975,0.35755682599556043,0.539999999999992,0.0,41.82482836706986,10.15352191941642,60.93160968265259,47.39816615887999,-0.03258647477308041,0,0,-0.008381715594079742,-0.03258647477308041
